Month,Year,Quarter,Category,Manufacturer,State,FuelType,Registrations
2019-Q4,2019,Q4,2W,Yamaha,Tamil Nadu,Electric,383
2019-Q4,2019,Q4,2W,Yamaha,Tamil Nadu,Petrol,1512
2019-Q4,2019,Q4,2W,Yamaha,Uttar Pradesh,Electric,306
2019-Q4,2019,Q4,2W,Yamaha,Uttar Pradesh,Petrol,1366
2019-Q4,2019,Q4,2W,Yamaha,West Bengal,Electric,317
2019-Q4,2019,Q4,2W,Yamaha,West Bengal,Petrol,1416
2019-Q4,2019,Q4,3W,Bajaj,Delhi,Diesel,466
2019-Q4,2019,Q4,3W,Bajaj,Delhi,Electric,69
2019-Q4,2019,Q4,3W,Bajaj,Delhi,Petrol,216
2019-Q4,2019,Q4,3W,Bajaj,Gujarat,Diesel,495
2019-Q4,2019,Q4,3W,Bajaj,Gujarat,Electric,93
2019-Q4,2019,Q4,3W,Bajaj,Gujarat,Petrol,226
2019-Q4,2019,Q4,3W,Bajaj,Haryana,Diesel,396
2019-Q4,2019,Q4,3W,Bajaj,Haryana,Electric,52
2019-Q4,2019,Q4,3W,Bajaj,Haryana,Petrol,217
2019-Q4,2019,Q4,3W,Bajaj,Karnataka,Diesel,507
2019-Q4,2019,Q4,3W,Bajaj,Karnataka,Electric,88
2019-Q4,2019,Q4,3W,Bajaj,Karnataka,Petrol,265
2019-Q4,2019,Q4,3W,Bajaj,Kerala,Diesel,368
2019-Q4,2019,Q4,3W,Bajaj,Kerala,Electric,53
2019-Q4,2019,Q4,3W,Bajaj,Kerala,Petrol,177
2019-Q4,2019,Q4,3W,Bajaj,Maharashtra,Diesel,897
2019-Q4,2019,Q4,3W,Bajaj,Maharashtra,Electric,124
2019-Q4,2019,Q4,3W,Bajaj,Maharashtra,Petrol,436
2019-Q4,2019,Q4,3W,Bajaj,Rajasthan,Diesel,432
2019-Q4,2019,Q4,3W,Bajaj,Rajasthan,Electric,88
2019-Q4,2019,Q4,3W,Bajaj,Rajasthan,Petrol,216
2019-Q4,2019,Q4,3W,Bajaj,Tamil Nadu,Diesel,617
2019-Q4,2019,Q4,3W,Bajaj,Tamil Nadu,Electric,126
2019-Q4,2019,Q4,3W,Bajaj,Tamil Nadu,Petrol,297
2019-Q4,2019,Q4,3W,Bajaj,Uttar Pradesh,Diesel,617
2019-Q4,2019,Q4,3W,Bajaj,Uttar Pradesh,Electric,88
2019-Q4,2019,Q4,3W,Bajaj,Uttar Pradesh,Petrol,315
2019-Q4,2019,Q4,3W,Bajaj,West Bengal,Diesel,528
2019-Q4,2019,Q4,3W,Bajaj,West Bengal,Electric,89
2019-Q4,2019,Q4,3W,Bajaj,West Bengal,Petrol,300
2019-Q4,2019,Q4,3W,Mahindra,Delhi,Diesel,251
2019-Q4,2019,Q4,3W,Mahindra,Delhi,Electric,52
2019-Q4,2019,Q4,3W,Mahindra,Delhi,Petrol,149
2019-Q4,2019,Q4,3W,Mahindra,Gujarat,Diesel,436
2019-Q4,2019,Q4,3W,Mahindra,Gujarat,Electric,75
2019-Q4,2019,Q4,3W,Mahindra,Gujarat,Petrol,217
2019-Q4,2019,Q4,3W,Mahindra,Haryana,Diesel,320
2019-Q4,2019,Q4,3W,Mahindra,Haryana,Electric,48
2019-Q4,2019,Q4,3W,Mahindra,Haryana,Petrol,142
2019-Q4,2019,Q4,3W,Mahindra,Karnataka,Diesel,468
2019-Q4,2019,Q4,3W,Mahindra,Karnataka,Electric,66
2019-Q4,2019,Q4,3W,Mahindra,Karnataka,Petrol,251
2019-Q4,2019,Q4,3W,Mahindra,Kerala,Diesel,290
2019-Q4,2019,Q4,3W,Mahindra,Kerala,Electric,40
2019-Q4,2019,Q4,3W,Mahindra,Kerala,Petrol,161
2019-Q4,2019,Q4,3W,Mahindra,Maharashtra,Diesel,605
2019-Q4,2019,Q4,3W,Mahindra,Maharashtra,Electric,91
2019-Q4,2019,Q4,3W,Mahindra,Maharashtra,Petrol,305
2019-Q4,2019,Q4,3W,Mahindra,Rajasthan,Diesel,381
2019-Q4,2019,Q4,3W,Mahindra,Rajasthan,Electric,62
2019-Q4,2019,Q4,3W,Mahindra,Rajasthan,Petrol,171
2019-Q4,2019,Q4,3W,Mahindra,Tamil Nadu,Diesel,430
2019-Q4,2019,Q4,3W,Mahindra,Tamil Nadu,Electric,70
2019-Q4,2019,Q4,3W,Mahindra,Tamil Nadu,Petrol,231
2019-Q4,2019,Q4,3W,Mahindra,Uttar Pradesh,Diesel,524
2019-Q4,2019,Q4,3W,Mahindra,Uttar Pradesh,Electric,92
2019-Q4,2019,Q4,3W,Mahindra,Uttar Pradesh,Petrol,253
2019-Q4,2019,Q4,3W,Mahindra,West Bengal,Diesel,433
2019-Q4,2019,Q4,3W,Mahindra,West Bengal,Electric,67
2019-Q4,2019,Q4,3W,Mahindra,West Bengal,Petrol,238
2019-Q4,2019,Q4,3W,Piaggio,Delhi,Diesel,124
2019-Q4,2019,Q4,3W,Piaggio,Delhi,Electric,19
2019-Q4,2019,Q4,3W,Piaggio,Delhi,Petrol,67
2019-Q4,2019,Q4,3W,Piaggio,Gujarat,Diesel,230
2019-Q4,2019,Q4,3W,Piaggio,Gujarat,Electric,33
2019-Q4,2019,Q4,3W,Piaggio,Gujarat,Petrol,108
2019-Q4,2019,Q4,3W,Piaggio,Haryana,Diesel,167
2019-Q4,2019,Q4,3W,Piaggio,Haryana,Electric,28
2019-Q4,2019,Q4,3W,Piaggio,Haryana,Petrol,86
2019-Q4,2019,Q4,3W,Piaggio,Karnataka,Diesel,231
2019-Q4,2019,Q4,3W,Piaggio,Karnataka,Electric,51
2019-Q4,2019,Q4,3W,Piaggio,Karnataka,Petrol,115
2019-Q4,2019,Q4,3W,Piaggio,Kerala,Diesel,129
2019-Q4,2019,Q4,3W,Piaggio,Kerala,Electric,17
2019-Q4,2019,Q4,3W,Piaggio,Kerala,Petrol,73
2019-Q4,2019,Q4,3W,Piaggio,Maharashtra,Diesel,380
2019-Q4,2019,Q4,3W,Piaggio,Maharashtra,Electric,68
2019-Q4,2019,Q4,3W,Piaggio,Maharashtra,Petrol,186
2019-Q4,2019,Q4,3W,Piaggio,Rajasthan,Diesel,154
2019-Q4,2019,Q4,3W,Piaggio,Rajasthan,Electric,28
2019-Q4,2019,Q4,3W,Piaggio,Rajasthan,Petrol,102
2019-Q4,2019,Q4,3W,Piaggio,Tamil Nadu,Diesel,262
2019-Q4,2019,Q4,3W,Piaggio,Tamil Nadu,Electric,59
2019-Q4,2019,Q4,3W,Piaggio,Tamil Nadu,Petrol,130
2019-Q4,2019,Q4,3W,Piaggio,Uttar Pradesh,Diesel,216
2019-Q4,2019,Q4,3W,Piaggio,Uttar Pradesh,Electric,29
2019-Q4,2019,Q4,3W,Piaggio,Uttar Pradesh,Petrol,116
2019-Q4,2019,Q4,3W,Piaggio,West Bengal,Diesel,216
2019-Q4,2019,Q4,3W,Piaggio,West Bengal,Electric,38
2019-Q4,2019,Q4,3W,Piaggio,West Bengal,Petrol,104
2019-Q4,2019,Q4,4W,Hyundai,Delhi,Diesel,70
2019-Q4,2019,Q4,4W,Hyundai,Delhi,Electric,89
2019-Q4,2019,Q4,4W,Hyundai,Delhi,Petrol,462
2019-Q4,2019,Q4,4W,Hyundai,Gujarat,Diesel,121
2019-Q4,2019,Q4,4W,Hyundai,Gujarat,Electric,112
2019-Q4,2019,Q4,4W,Hyundai,Gujarat,Petrol,623
2019-Q4,2019,Q4,4W,Hyundai,Haryana,Diesel,124
2019-Q4,2019,Q4,4W,Hyundai,Haryana,Electric,128
2019-Q4,2019,Q4,4W,Hyundai,Haryana,Petrol,639
2019-Q4,2019,Q4,4W,Hyundai,Karnataka,Diesel,123
2019-Q4,2019,Q4,4W,Hyundai,Karnataka,Electric,116
2019-Q4,2019,Q4,4W,Hyundai,Karnataka,Petrol,707
2019-Q4,2019,Q4,4W,Hyundai,Kerala,Diesel,63
2019-Q4,2019,Q4,4W,Hyundai,Kerala,Electric,57
2019-Q4,2019,Q4,4W,Hyundai,Kerala,Petrol,450
2019-Q4,2019,Q4,4W,Hyundai,Maharashtra,Diesel,162
2019-Q4,2019,Q4,4W,Hyundai,Maharashtra,Electric,160
2019-Q4,2019,Q4,4W,Hyundai,Maharashtra,Petrol,1119
2019-Q4,2019,Q4,4W,Hyundai,Rajasthan,Diesel,69
2019-Q4,2019,Q4,4W,Hyundai,Rajasthan,Electric,84
2019-Q4,2019,Q4,4W,Hyundai,Rajasthan,Petrol,486
2019-Q4,2019,Q4,4W,Hyundai,Tamil Nadu,Diesel,152
2019-Q4,2019,Q4,4W,Hyundai,Tamil Nadu,Electric,150
2019-Q4,2019,Q4,4W,Hyundai,Tamil Nadu,Petrol,983
2019-Q4,2019,Q4,4W,Hyundai,Uttar Pradesh,Diesel,122
2019-Q4,2019,Q4,4W,Hyundai,Uttar Pradesh,Electric,137
2019-Q4,2019,Q4,4W,Hyundai,Uttar Pradesh,Petrol,710
2019-Q4,2019,Q4,4W,Hyundai,West Bengal,Diesel,110
2019-Q4,2019,Q4,4W,Hyundai,West Bengal,Electric,127
2019-Q4,2019,Q4,4W,Hyundai,West Bengal,Petrol,749
2019-Q4,2019,Q4,4W,Mahindra,Delhi,Diesel,121
2019-Q4,2019,Q4,4W,Mahindra,Delhi,Electric,63
2019-Q4,2019,Q4,4W,Mahindra,Delhi,Petrol,297
2019-Q4,2019,Q4,4W,Mahindra,Gujarat,Diesel,188
2019-Q4,2019,Q4,4W,Mahindra,Gujarat,Electric,98
2019-Q4,2019,Q4,4W,Mahindra,Gujarat,Petrol,466
2019-Q4,2019,Q4,4W,Mahindra,Haryana,Diesel,147
2019-Q4,2019,Q4,4W,Mahindra,Haryana,Electric,64
2019-Q4,2019,Q4,4W,Mahindra,Haryana,Petrol,333
2019-Q4,2019,Q4,4W,Mahindra,Karnataka,Diesel,228
2019-Q4,2019,Q4,4W,Mahindra,Karnataka,Electric,114
2019-Q4,2019,Q4,4W,Mahindra,Karnataka,Petrol,537
2019-Q4,2019,Q4,4W,Mahindra,Kerala,Diesel,110
2019-Q4,2019,Q4,4W,Mahindra,Kerala,Electric,53
2019-Q4,2019,Q4,4W,Mahindra,Kerala,Petrol,309
2019-Q4,2019,Q4,4W,Mahindra,Maharashtra,Diesel,268
2019-Q4,2019,Q4,4W,Mahindra,Maharashtra,Electric,163
2019-Q4,2019,Q4,4W,Mahindra,Maharashtra,Petrol,716
2019-Q4,2019,Q4,4W,Mahindra,Rajasthan,Diesel,171
2019-Q4,2019,Q4,4W,Mahindra,Rajasthan,Electric,97
2019-Q4,2019,Q4,4W,Mahindra,Rajasthan,Petrol,336
2019-Q4,2019,Q4,4W,Mahindra,Tamil Nadu,Diesel,185
2019-Q4,2019,Q4,4W,Mahindra,Tamil Nadu,Electric,91
2019-Q4,2019,Q4,4W,Mahindra,Tamil Nadu,Petrol,439
2019-Q4,2019,Q4,4W,Mahindra,Uttar Pradesh,Diesel,202
2019-Q4,2019,Q4,4W,Mahindra,Uttar Pradesh,Electric,87
2019-Q4,2019,Q4,4W,Mahindra,Uttar Pradesh,Petrol,437
2019-Q4,2019,Q4,4W,Mahindra,West Bengal,Diesel,206
2019-Q4,2019,Q4,4W,Mahindra,West Bengal,Electric,98
2019-Q4,2019,Q4,4W,Mahindra,West Bengal,Petrol,519
2019-Q4,2019,Q4,4W,Maruti,Delhi,Diesel,184
2019-Q4,2019,Q4,4W,Maruti,Delhi,Electric,218
2019-Q4,2019,Q4,4W,Maruti,Delhi,Petrol,1151
2019-Q4,2019,Q4,4W,Maruti,Gujarat,Diesel,215
2019-Q4,2019,Q4,4W,Maruti,Gujarat,Electric,251
2019-Q4,2019,Q4,4W,Maruti,Gujarat,Petrol,1373
2019-Q4,2019,Q4,4W,Maruti,Haryana,Diesel,204
2019-Q4,2019,Q4,4W,Maruti,Haryana,Electric,240
2019-Q4,2019,Q4,4W,Maruti,Haryana,Petrol,1314
2019-Q4,2019,Q4,4W,Maruti,Karnataka,Diesel,247
2019-Q4,2019,Q4,4W,Maruti,Karnataka,Electric,262
2019-Q4,2019,Q4,4W,Maruti,Karnataka,Petrol,1547
2019-Q4,2019,Q4,4W,Maruti,Kerala,Diesel,149
2019-Q4,2019,Q4,4W,Maruti,Kerala,Electric,194
2019-Q4,2019,Q4,4W,Maruti,Kerala,Petrol,1058
2019-Q4,2019,Q4,4W,Maruti,Maharashtra,Diesel,480
2019-Q4,2019,Q4,4W,Maruti,Maharashtra,Electric,514
2019-Q4,2019,Q4,4W,Maruti,Maharashtra,Petrol,2990
2019-Q4,2019,Q4,4W,Maruti,Rajasthan,Diesel,187
2019-Q4,2019,Q4,4W,Maruti,Rajasthan,Electric,234
2019-Q4,2019,Q4,4W,Maruti,Rajasthan,Petrol,1119
2019-Q4,2019,Q4,4W,Maruti,Tamil Nadu,Diesel,283
2019-Q4,2019,Q4,4W,Maruti,Tamil Nadu,Electric,281
2019-Q4,2019,Q4,4W,Maruti,Tamil Nadu,Petrol,1706
2019-Q4,2019,Q4,4W,Maruti,Uttar Pradesh,Diesel,200
2019-Q4,2019,Q4,4W,Maruti,Uttar Pradesh,Electric,250
2019-Q4,2019,Q4,4W,Maruti,Uttar Pradesh,Petrol,1469
2019-Q4,2019,Q4,4W,Maruti,West Bengal,Diesel,257
2019-Q4,2019,Q4,4W,Maruti,West Bengal,Electric,260
2019-Q4,2019,Q4,4W,Maruti,West Bengal,Petrol,1446
2019-Q4,2019,Q4,4W,Tata,Delhi,Diesel,127
2019-Q4,2019,Q4,4W,Tata,Delhi,Electric,71
2019-Q4,2019,Q4,4W,Tata,Delhi,Petrol,334
2019-Q4,2019,Q4,4W,Tata,Gujarat,Diesel,233
2019-Q4,2019,Q4,4W,Tata,Gujarat,Electric,106
2019-Q4,2019,Q4,4W,Tata,Gujarat,Petrol,621
2019-Q4,2019,Q4,4W,Tata,Haryana,Diesel,190
2019-Q4,2019,Q4,4W,Tata,Haryana,Electric,93
2019-Q4,2019,Q4,4W,Tata,Haryana,Petrol,483
2019-Q4,2019,Q4,4W,Tata,Karnataka,Diesel,258
2019-Q4,2019,Q4,4W,Tata,Karnataka,Electric,116
2019-Q4,2019,Q4,4W,Tata,Karnataka,Petrol,638
2019-Q4,2019,Q4,4W,Tata,Kerala,Diesel,126
2019-Q4,2019,Q4,4W,Tata,Kerala,Electric,68
2019-Q4,2019,Q4,4W,Tata,Kerala,Petrol,254
2019-Q4,2019,Q4,4W,Tata,Maharashtra,Diesel,393
2019-Q4,2019,Q4,4W,Tata,Maharashtra,Electric,236
2019-Q4,2019,Q4,4W,Tata,Maharashtra,Petrol,986
2019-Q4,2019,Q4,4W,Tata,Rajasthan,Diesel,177
2019-Q4,2019,Q4,4W,Tata,Rajasthan,Electric,87
2019-Q4,2019,Q4,4W,Tata,Rajasthan,Petrol,409
2019-Q4,2019,Q4,4W,Tata,Tamil Nadu,Diesel,254
2019-Q4,2019,Q4,4W,Tata,Tamil Nadu,Electric,138
2019-Q4,2019,Q4,4W,Tata,Tamil Nadu,Petrol,694
2019-Q4,2019,Q4,4W,Tata,Uttar Pradesh,Diesel,275
2019-Q4,2019,Q4,4W,Tata,Uttar Pradesh,Electric,127
2019-Q4,2019,Q4,4W,Tata,Uttar Pradesh,Petrol,581
2019-Q4,2019,Q4,4W,Tata,West Bengal,Diesel,231
2019-Q4,2019,Q4,4W,Tata,West Bengal,Electric,109
2019-Q4,2019,Q4,4W,Tata,West Bengal,Petrol,570
2020-Q1,2020,Q1,2W,Bajaj,Delhi,Electric,162
2020-Q1,2020,Q1,2W,Bajaj,Delhi,Petrol,449
2020-Q1,2020,Q1,2W,Bajaj,Gujarat,Electric,284
2020-Q1,2020,Q1,2W,Bajaj,Gujarat,Petrol,817
2020-Q1,2020,Q1,2W,Bajaj,Haryana,Electric,227
2020-Q1,2020,Q1,2W,Bajaj,Haryana,Petrol,661
2020-Q1,2020,Q1,2W,Bajaj,Karnataka,Electric,300
2020-Q1,2020,Q1,2W,Bajaj,Karnataka,Petrol,935
2020-Q1,2020,Q1,2W,Bajaj,Kerala,Electric,161
2020-Q1,2020,Q1,2W,Bajaj,Kerala,Petrol,453
2020-Q1,2020,Q1,2W,Bajaj,Maharashtra,Electric,419
2020-Q1,2020,Q1,2W,Bajaj,Maharashtra,Petrol,1323
2020-Q1,2020,Q1,2W,Bajaj,Rajasthan,Electric,185
2020-Q1,2020,Q1,2W,Bajaj,Rajasthan,Petrol,521
2020-Q1,2020,Q1,2W,Bajaj,Tamil Nadu,Electric,256
2020-Q1,2020,Q1,2W,Bajaj,Tamil Nadu,Petrol,811
2020-Q1,2020,Q1,2W,Bajaj,Uttar Pradesh,Electric,273
2020-Q1,2020,Q1,2W,Bajaj,Uttar Pradesh,Petrol,801
2020-Q1,2020,Q1,2W,Bajaj,West Bengal,Electric,263
2020-Q1,2020,Q1,2W,Bajaj,West Bengal,Petrol,688
2020-Q1,2020,Q1,2W,Hero,Delhi,Electric,518
2020-Q1,2020,Q1,2W,Hero,Delhi,Petrol,1626
2020-Q1,2020,Q1,2W,Hero,Gujarat,Electric,873
2020-Q1,2020,Q1,2W,Hero,Gujarat,Petrol,2675
2020-Q1,2020,Q1,2W,Hero,Haryana,Electric,646
2020-Q1,2020,Q1,2W,Hero,Haryana,Petrol,1928
2020-Q1,2020,Q1,2W,Hero,Karnataka,Electric,918
2020-Q1,2020,Q1,2W,Hero,Karnataka,Petrol,2559
2020-Q1,2020,Q1,2W,Hero,Kerala,Electric,452
2020-Q1,2020,Q1,2W,Hero,Kerala,Petrol,1437
2020-Q1,2020,Q1,2W,Hero,Maharashtra,Electric,1432
2020-Q1,2020,Q1,2W,Hero,Maharashtra,Petrol,4306
2020-Q1,2020,Q1,2W,Hero,Rajasthan,Electric,640
2020-Q1,2020,Q1,2W,Hero,Rajasthan,Petrol,2147
2020-Q1,2020,Q1,2W,Hero,Tamil Nadu,Electric,794
2020-Q1,2020,Q1,2W,Hero,Tamil Nadu,Petrol,2358
2020-Q1,2020,Q1,2W,Hero,Uttar Pradesh,Electric,770
2020-Q1,2020,Q1,2W,Hero,Uttar Pradesh,Petrol,2362
2020-Q1,2020,Q1,2W,Hero,West Bengal,Electric,802
2020-Q1,2020,Q1,2W,Hero,West Bengal,Petrol,2580
2020-Q1,2020,Q1,2W,Honda,Delhi,Electric,477
2020-Q1,2020,Q1,2W,Honda,Delhi,Petrol,1501
2020-Q1,2020,Q1,2W,Honda,Gujarat,Electric,666
2020-Q1,2020,Q1,2W,Honda,Gujarat,Petrol,1936
2020-Q1,2020,Q1,2W,Honda,Haryana,Electric,600
2020-Q1,2020,Q1,2W,Honda,Haryana,Petrol,1848
2020-Q1,2020,Q1,2W,Honda,Karnataka,Electric,759
2020-Q1,2020,Q1,2W,Honda,Karnataka,Petrol,2356
2020-Q1,2020,Q1,2W,Honda,Kerala,Electric,410
2020-Q1,2020,Q1,2W,Honda,Kerala,Petrol,1288
2020-Q1,2020,Q1,2W,Honda,Maharashtra,Electric,935
2020-Q1,2020,Q1,2W,Honda,Maharashtra,Petrol,2810
2020-Q1,2020,Q1,2W,Honda,Rajasthan,Electric,463
2020-Q1,2020,Q1,2W,Honda,Rajasthan,Petrol,1424
2020-Q1,2020,Q1,2W,Honda,Tamil Nadu,Electric,755
2020-Q1,2020,Q1,2W,Honda,Tamil Nadu,Petrol,2321
2020-Q1,2020,Q1,2W,Honda,Uttar Pradesh,Electric,697
2020-Q1,2020,Q1,2W,Honda,Uttar Pradesh,Petrol,2061
2020-Q1,2020,Q1,2W,Honda,West Bengal,Electric,602
2020-Q1,2020,Q1,2W,Honda,West Bengal,Petrol,1739
2020-Q1,2020,Q1,2W,TVS,Delhi,Electric,269
2020-Q1,2020,Q1,2W,TVS,Delhi,Petrol,851
2020-Q1,2020,Q1,2W,TVS,Gujarat,Electric,271
2020-Q1,2020,Q1,2W,TVS,Gujarat,Petrol,987
2020-Q1,2020,Q1,2W,TVS,Haryana,Electric,290
2020-Q1,2020,Q1,2W,TVS,Haryana,Petrol,836
2020-Q1,2020,Q1,2W,TVS,Karnataka,Electric,386
2020-Q1,2020,Q1,2W,TVS,Karnataka,Petrol,1156
2020-Q1,2020,Q1,2W,TVS,Kerala,Electric,210
2020-Q1,2020,Q1,2W,TVS,Kerala,Petrol,643
2020-Q1,2020,Q1,2W,TVS,Maharashtra,Electric,560
2020-Q1,2020,Q1,2W,TVS,Maharashtra,Petrol,1643
2020-Q1,2020,Q1,2W,TVS,Rajasthan,Electric,300
2020-Q1,2020,Q1,2W,TVS,Rajasthan,Petrol,889
2020-Q1,2020,Q1,2W,TVS,Tamil Nadu,Electric,494
2020-Q1,2020,Q1,2W,TVS,Tamil Nadu,Petrol,1426
2020-Q1,2020,Q1,2W,TVS,Uttar Pradesh,Electric,389
2020-Q1,2020,Q1,2W,TVS,Uttar Pradesh,Petrol,1183
2020-Q1,2020,Q1,2W,TVS,West Bengal,Electric,435
2020-Q1,2020,Q1,2W,TVS,West Bengal,Petrol,1324
2020-Q1,2020,Q1,2W,Yamaha,Delhi,Electric,293
2020-Q1,2020,Q1,2W,Yamaha,Delhi,Petrol,885
2020-Q1,2020,Q1,2W,Yamaha,Gujarat,Electric,480
2020-Q1,2020,Q1,2W,Yamaha,Gujarat,Petrol,1332
2020-Q1,2020,Q1,2W,Yamaha,Haryana,Electric,334
2020-Q1,2020,Q1,2W,Yamaha,Haryana,Petrol,987
2020-Q1,2020,Q1,2W,Yamaha,Karnataka,Electric,447
2020-Q1,2020,Q1,2W,Yamaha,Karnataka,Petrol,1346
2020-Q1,2020,Q1,2W,Yamaha,Kerala,Electric,273
2020-Q1,2020,Q1,2W,Yamaha,Kerala,Petrol,815
2020-Q1,2020,Q1,2W,Yamaha,Maharashtra,Electric,731
2020-Q1,2020,Q1,2W,Yamaha,Maharashtra,Petrol,2213
2020-Q1,2020,Q1,2W,Yamaha,Rajasthan,Electric,317
2020-Q1,2020,Q1,2W,Yamaha,Rajasthan,Petrol,913
2020-Q1,2020,Q1,2W,Yamaha,Tamil Nadu,Electric,524
2020-Q1,2020,Q1,2W,Yamaha,Tamil Nadu,Petrol,1605
2020-Q1,2020,Q1,2W,Yamaha,Uttar Pradesh,Electric,494
2020-Q1,2020,Q1,2W,Yamaha,Uttar Pradesh,Petrol,1397
2020-Q1,2020,Q1,2W,Yamaha,West Bengal,Electric,397
2020-Q1,2020,Q1,2W,Yamaha,West Bengal,Petrol,1134
2020-Q1,2020,Q1,3W,Bajaj,Delhi,Diesel,401
2020-Q1,2020,Q1,3W,Bajaj,Delhi,Electric,99
2020-Q1,2020,Q1,3W,Bajaj,Delhi,Petrol,191
2020-Q1,2020,Q1,3W,Bajaj,Gujarat,Diesel,553
2020-Q1,2020,Q1,3W,Bajaj,Gujarat,Electric,108
2020-Q1,2020,Q1,3W,Bajaj,Gujarat,Petrol,248
2020-Q1,2020,Q1,3W,Bajaj,Haryana,Diesel,415
2020-Q1,2020,Q1,3W,Bajaj,Haryana,Electric,83
2020-Q1,2020,Q1,3W,Bajaj,Haryana,Petrol,202
2020-Q1,2020,Q1,3W,Bajaj,Karnataka,Diesel,674
2020-Q1,2020,Q1,3W,Bajaj,Karnataka,Electric,138
2020-Q1,2020,Q1,3W,Bajaj,Karnataka,Petrol,325
2020-Q1,2020,Q1,3W,Bajaj,Kerala,Diesel,354
2020-Q1,2020,Q1,3W,Bajaj,Kerala,Electric,78
2020-Q1,2020,Q1,3W,Bajaj,Kerala,Petrol,175
2020-Q1,2020,Q1,3W,Bajaj,Maharashtra,Diesel,968
2020-Q1,2020,Q1,3W,Bajaj,Maharashtra,Electric,205
2020-Q1,2020,Q1,3W,Bajaj,Maharashtra,Petrol,446
2020-Q1,2020,Q1,3W,Bajaj,Rajasthan,Diesel,472
2020-Q1,2020,Q1,3W,Bajaj,Rajasthan,Electric,99
2020-Q1,2020,Q1,3W,Bajaj,Rajasthan,Petrol,228
2020-Q1,2020,Q1,3W,Bajaj,Tamil Nadu,Diesel,572
2020-Q1,2020,Q1,3W,Bajaj,Tamil Nadu,Electric,121
2020-Q1,2020,Q1,3W,Bajaj,Tamil Nadu,Petrol,256
2020-Q1,2020,Q1,3W,Bajaj,Uttar Pradesh,Diesel,575
2020-Q1,2020,Q1,3W,Bajaj,Uttar Pradesh,Electric,116
2020-Q1,2020,Q1,3W,Bajaj,Uttar Pradesh,Petrol,272
2020-Q1,2020,Q1,3W,Bajaj,West Bengal,Diesel,499
2020-Q1,2020,Q1,3W,Bajaj,West Bengal,Electric,100
2020-Q1,2020,Q1,3W,Bajaj,West Bengal,Petrol,251
2020-Q1,2020,Q1,3W,Mahindra,Delhi,Diesel,282
2020-Q1,2020,Q1,3W,Mahindra,Delhi,Electric,77
2020-Q1,2020,Q1,3W,Mahindra,Delhi,Petrol,137
2020-Q1,2020,Q1,3W,Mahindra,Gujarat,Diesel,377
2020-Q1,2020,Q1,3W,Mahindra,Gujarat,Electric,89
2020-Q1,2020,Q1,3W,Mahindra,Gujarat,Petrol,150
2020-Q1,2020,Q1,3W,Mahindra,Haryana,Diesel,395
2020-Q1,2020,Q1,3W,Mahindra,Haryana,Electric,96
2020-Q1,2020,Q1,3W,Mahindra,Haryana,Petrol,189
2020-Q1,2020,Q1,3W,Mahindra,Karnataka,Diesel,553
2020-Q1,2020,Q1,3W,Mahindra,Karnataka,Electric,125
2020-Q1,2020,Q1,3W,Mahindra,Karnataka,Petrol,249
2020-Q1,2020,Q1,3W,Mahindra,Kerala,Diesel,240
2020-Q1,2020,Q1,3W,Mahindra,Kerala,Electric,51
2020-Q1,2020,Q1,3W,Mahindra,Kerala,Petrol,101
2020-Q1,2020,Q1,3W,Mahindra,Maharashtra,Diesel,677
2020-Q1,2020,Q1,3W,Mahindra,Maharashtra,Electric,143
2020-Q1,2020,Q1,3W,Mahindra,Maharashtra,Petrol,332
2020-Q1,2020,Q1,3W,Mahindra,Rajasthan,Diesel,278
2020-Q1,2020,Q1,3W,Mahindra,Rajasthan,Electric,61
2020-Q1,2020,Q1,3W,Mahindra,Rajasthan,Petrol,121
2020-Q1,2020,Q1,3W,Mahindra,Tamil Nadu,Diesel,471
2020-Q1,2020,Q1,3W,Mahindra,Tamil Nadu,Electric,88
2020-Q1,2020,Q1,3W,Mahindra,Tamil Nadu,Petrol,212
2020-Q1,2020,Q1,3W,Mahindra,Uttar Pradesh,Diesel,490
2020-Q1,2020,Q1,3W,Mahindra,Uttar Pradesh,Electric,114
2020-Q1,2020,Q1,3W,Mahindra,Uttar Pradesh,Petrol,264
2020-Q1,2020,Q1,3W,Mahindra,West Bengal,Diesel,448
2020-Q1,2020,Q1,3W,Mahindra,West Bengal,Electric,86
2020-Q1,2020,Q1,3W,Mahindra,West Bengal,Petrol,212
2020-Q1,2020,Q1,3W,Piaggio,Delhi,Diesel,126
2020-Q1,2020,Q1,3W,Piaggio,Delhi,Electric,26
2020-Q1,2020,Q1,3W,Piaggio,Delhi,Petrol,59
2020-Q1,2020,Q1,3W,Piaggio,Gujarat,Diesel,238
2020-Q1,2020,Q1,3W,Piaggio,Gujarat,Electric,45
2020-Q1,2020,Q1,3W,Piaggio,Gujarat,Petrol,99
2020-Q1,2020,Q1,3W,Piaggio,Haryana,Diesel,176
2020-Q1,2020,Q1,3W,Piaggio,Haryana,Electric,45
2020-Q1,2020,Q1,3W,Piaggio,Haryana,Petrol,84
2020-Q1,2020,Q1,3W,Piaggio,Karnataka,Diesel,239
2020-Q1,2020,Q1,3W,Piaggio,Karnataka,Electric,37
2020-Q1,2020,Q1,3W,Piaggio,Karnataka,Petrol,120
2020-Q1,2020,Q1,3W,Piaggio,Kerala,Diesel,143
2020-Q1,2020,Q1,3W,Piaggio,Kerala,Electric,31
